ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _yoast_wpseo_metadesc
,simple,F00684,High Gloss Series - DRK Grey,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,449.19,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,ALCO,,,,,
,simple,F00685,High Gloss Series - LGT Beige,1,,visible,,,,,taxable,,1,85,3,0,0,,,,,1,,,449.19,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,ALCO,,,,,
,simple,F00690,High Gloss Series - LGHT Grey,1,,visible,,,,,taxable,,1,95,3,0,0,,,,,1,,,449.19,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,ALCO,,,,,
,simple,F00711,High Gloss Series - BLCK White,1,,visible,,,,,taxable,,1,191,3,0,0,,,,,1,,,449.19,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,ALCO,,,,,
,simple,F03384,XTRA TUFF PVC Vinyl Flooring 0.80MM x 1.83M 5M Roll,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,384.79,"All Products, Hardware",,,,,,,,,,,,,XTRA TUFF,,,,,
,simple,F03383,XTRA TUFF PVC Vinyl Flooring 0.80MM x 1.83M 30M Roll,1,,visible,,,,,taxable,,1,145,3,0,0,,,,,1,,,2139.69,"All Products, Hardware",,,,,,,,,,,,,XTRA TUFF,,,,,
,simple,F01763 - (CL1119),Peel & Stick Vinyl Flooring Tiles 30*30 - CL1119,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F00109 - (CL7342),Peel & Stick Vinyl Flooring Tiles 30*30 - CL7342,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01786 - (KLD0505),Peel & Stick Vinyl Flooring Tiles 30*30 - KLD0505,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F00119 - (CL3586),Peel & Stick Vinyl Flooring Tiles 30*30 - CL3586,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F00111 - (CL7027),Peel & Stick Vinyl Flooring Tiles 30*30 - CL7027,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F00118 - (CL7014),Peel & Stick Vinyl Flooring Tiles 30*30 - CL7014,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01777 - (CL2024),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2024 (Coming Soon),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01764 - (CL2045),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2045,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01765 - (CL2062),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2062,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01762 - (KLD0207-1),Peel & Stick Vinyl Flooring Tiles 30*30 - KLD0207-1,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01778 - (CL7061),Peel & Stick Vinyl Flooring Tiles 30*30 - CL7061,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01772 - (CL2829),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2829,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01768 - (CL2071),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2071,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01783 - (KL0718),Peel & Stick Vinyl Flooring Tiles 30*30 - KL0718,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01788 - (CL2014),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2014,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01789 - (CL1006),Peel & Stick Vinyl Flooring Tiles 30*30 - CL1006,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01790 - (KLD0105),Peel & Stick Vinyl Flooring Tiles 30*30 - KLD0105,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F01771 - (CL2821),Peel & Stick Vinyl Flooring Tiles 30*30 - CL2821,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,293.93,"All Products, Hardware, Hardware > Building Materials",,,,,,,,,,,,,Impulse,,,,,
,simple,F02373,PS Cornice 2M x 10CM T2408 White,1,,visible,,,,,taxable,,1,112,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02374,PS Cornice 2M x 10CM T2308 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02379,PS Cornice 2M x 10CM T2450 Off White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02380,PS Cornice 2M x 10CM T2350 Off White,1,,visible,,,,,taxable,,1,33,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02385,PS Cornice 2M x 10CM T2411 Cream,1,,visible,,,,,taxable,,1,192,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02386,PS Cornice 2M x 10CM T2311 Cream,1,,visible,,,,,taxable,,1,384,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02375,PS Cornice 2M x 10CM T2108 White,1,,visible,,,,,taxable,,1,267,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02376,PS Cornice 2M x 10CM T1908 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02381,PS Cornice 2M x 10CM T2150 Off White,1,,visible,,,,,taxable,,1,12,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02382,PS Cornice 2M x 10CM T1950 Off White,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02387,PS Cornice 2M x 10CM T2111 Cream,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02388,PS Cornice 2M x 10CM T1911 Cream,1,,visible,,,,,taxable,,1,13,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02377,PS Cornice 2M x 10CM T1808 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02378,PS Cornice 2M x 10CM T1708 White,1,,visible,,,,,taxable,,1,517,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02383,PS Cornice 2M x 10CM T1850 Off White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02384,PS Cornice 2M x 10CM T1750 Off White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02389,PS Cornice 2M x 10CM T1811 Cream,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02390,PS Cornice 2M x 10CM T1711 Cream,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.46,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02770,PS Cornice 2M x 10CM 1508 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,96.28,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02765,PS Cornice 2M x 10CM 1408 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,96.28,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02771,PS Cornice 2M x 10CM 1550 Off White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,96.28,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02766,PS Cornice 2M x 10CM 1450 Off White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,96.28,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02767,PS Cornice 2M x 10CM 1511 Cream,1,,visible,,,,,taxable,,1,36,3,0,0,,,,,1,,,96.28,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02772,PS Cornice 2M x 10CM 1411 Cream,1,,visible,,,,,taxable,,1,302,3,0,0,,,,,1,,,96.28,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02392,PS Cornice 2M x 10CM T23WS White Silver,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02395,PS Cornice 2M x 10CM T18WS White Silver,1,,visible,,,,,taxable,,1,18,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02398,PS Cornice 2M x 10CM T23WG White Gold,1,,visible,,,,,taxable,,1,16,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02401,PS Cornice 2M x 10CM T18WG White Gold,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02404,PS Cornice 2M x 10CM T23S Silver,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02407,PS Cornice 2M x 10CM T18S Silver,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02410,PS Cornice 2M x 10CM T23LG Light Gold,1,,visible,,,,,taxable,,1,32,3,0,0,,,,,1,,,111.67,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02411,PS Cornice 2M x 10CM T18LG Light Gold,1,,visible,,,,,taxable,,1,58,3,0,0,,,,,1,,,111.67,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02396,PS Cornice 2M x 10CM T17WS White Silver,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02408,PS Cornice 2M x 10CM T17S Silver,1,,visible,,,,,taxable,,1,342,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02402,PS Cornice 2M x 10CM T17WG White Gold,1,,visible,,,,,taxable,,1,18,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02412,PS Cornice 2M x 10CM T17LG Light Gold,1,,visible,,,,,taxable,,1,198,3,0,0,,,,,1,,,111.67,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F03832,EPS Cornices 2M B01 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03833,EPS Cornices 2M B02 White,1,,visible,,,,,taxable,,1,160,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03834,EPS Cornices 2M B03 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03835,EPS Cornices 2M B05 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03836,EPS Cornices 2M B06 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03837,EPS Cornices 2M B07 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03839,EPS Cornices 2M B08 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03838,EPS Cornices 2M B12 White,1,,visible,,,,,taxable,,1,384,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03840,EPS Cornices 2M B14 White,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03828,EPS Cornices 2M B02 White Silver,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,43.39,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03830,EPS Cornices 2M B02 White Gold,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,43.39,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03829,EPS Cornices 2M B04 White Silver,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,43.39,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03831,EPS Cornices 2M B04 White Gold,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,43.39,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02847,OLIVIA EPS Cornice (Turkish) 2MTR (TR-03),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02850,VERSACE EPS Cornice (Turkish) 2MTR (TR-02),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02849,TAC EPS Cornice (Turkish) 2MTR (TR-09),1,,visible,,,,,taxable,,1,60,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02848,OLIVIET EPS Cornice (Turkish) 2MTR (TR-07),1,,visible,,,,,taxable,,1,89,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02853,SARMASIK EPS Cornice (Turkish) 2MTR (TR-06),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03009,VIONA EPS Cornice (Turkish) 2MTR (TR-04),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03010,FLORYA EPS Cornice (Turkish) 2MTR (TR-10),1,,visible,,,,,taxable,,1,29,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03011,ESIN EPS Cornice (Turkish) 2MTR (TR-),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03012,VENEDIK EPS Cornice (Turkish) 2MTR (TR-01),1,,visible,,,,,taxable,,1,102,3,0,0,,,,,1,,,32.12,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02852,EPS (Turkish) Dadoo Rail 2M (TDR-04),1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,30.51,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02851,EPS (Turkish) Dadoo Rail 2M (TDR-01),1,,visible,,,,,taxable,,1,200,3,0,0,,,,,1,,,30.51,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02773,F02773 - (15WS) #6009705656547 WHITE SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,105.23,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02768,F02768 - (14WS) #6009705656493 WHITE SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,105.23,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02774,F02774 - (15WG) #6009705656554 WHITE GOLD,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,105.23,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02769,F02769 - (14WG) #6009705656509 WHITE GOLD,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,105.23,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02391,F02391 - (T24WS) #6009705656240 WHITE SILVER,1,,visible,,,,,taxable,,1,16,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02393,F02393 - (T21WS) #6009705656264 WHITE SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02397,F02397 - (T24WG) #6009705656301 WHITE GOLD,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02399,F02399 - (T21WG) #6009705656325 WHITE GOLD,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02403,F02403 - (T24S) #6009705656363 SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02405,F02405 - (T21S) #6009705656387 SILVER,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02409,F02409 - (T24LG) #6009705656424 LIGHT GOLD,1,,visible,,,,,taxable,,1,48,3,0,0,,,,,1,,,111.67,"All Products, Hardware, Hardware > Lighting",,,,,,,,,,,,,Impulse,,,,,
,simple,F02406,F02406 - (T19S) #6009705656394 SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02394,F02394 - (T19WS) #6009705656271 WHITE SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02400,F02400 - (T19WG) #6009705656332 WHITE GOLD,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,111.67,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03826,F03826 - (T22WS) #5902023706004 WHITE SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,105.23,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F03827,F03827 - (T25WS) #5902023706104 WHITE SILVER,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,105.23,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02653,M1 - WHITE 2.4M x 5CM WIDTH DADOO RAIL PU CORNICE,1,,visible,,,,,taxable,,1,1536,3,0,0,,,,,1,,,68.1,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02655,M1S - SILVER 2.4M x 5CM WIDTH DADOO RAIL PU CORNICE,1,,visible,,,,,taxable,,1,672,3,0,0,,,,,1,,,81.95,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02657,M1G - GOLD 2.4M x 5CM WIDTH DADOO RAIL PU CORNICE,1,,visible,,,,,taxable,,1,1536,3,0,0,,,,,1,,,81.95,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02654,M3 - WHITE 2.4M x 5.2CM WIDTH DADOO RAIL PU CORNICE,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,68.1,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02656,M3S - SILVER 2.4M x 5.2CM WIDTH DADOO RAIL PU CORNICE,1,,visible,,,,,taxable,,1,104,3,0,0,,,,,1,,,81.95,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02658,M3G - GOLD 2.4M x 5.2CM WIDTH DADOO RAIL PU CORNICE,1,,visible,,,,,taxable,,1,764,3,0,0,,,,,1,,,81.95,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02659,M21 - WHITE 2.4M x 10CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,102.88,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02661,M21S - SILVER 2.4M x 10CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,119.94,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02663,M21G - GOLD 2.4M x 10CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,119.94,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02660,M22 - WHITE 2.4M x 13.5CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,110.93,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02662,M22S - SILVER 2.4M x 13.5CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,127.03,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02664,M22G - 1GOLD 2.4M x 13.5CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,127.03,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02687,60CM Medalion PU Cornice 60CM-White LH60,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,136.04,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02688,60CM Medalion PU Cornice 60CM-Silver LH60S,1,,visible,,,,,taxable,,1,4,3,0,0,,,,,1,,,164.22,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02689,60CM Medalion PU Cornice 60CM-Gold LH60G,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,164.22,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02690,60CM Square Medalion PU Cornice 60CM-White LH70,1,,visible,,,,,taxable,,1,2,3,0,0,,,,,1,,,167.44,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02691,60CM Square Medalion PU Cornice 60CM-Silver LH70S,1,,visible,,,,,taxable,,1,7,3,0,0,,,,,1,,,197.22,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02692,60CM Square Medalion PU Cornice 60CM-Gold LH70G,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,197.22,"All Products, Hardware",,,,,,,,,,,,,Impulse,,,,,
,simple,F02665,M23 - WHITE 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,100.62,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02667,M23S - SILVER 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02669,M23G - GOLD 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02666,M24 - WHITE 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,101.27,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02668,M24S - SILVER 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02670,M24G - GOLD 2.4M x 12CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,117.37,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02671,M25 - WHITE 2.4M x 13CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,102.88,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02673,M25S - SILVER 2.4M x 13CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,119.94,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02675,M25G - GOLD 2.4M x 13CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,119.94,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
,simple,F02672,M26 - WHITE 2.4M x 11CM WIDTH PU CORNICE,1,,visible,,,,,taxable,,1,10,3,0,0,,,,,1,,,101.27,"All Products, Hardware",,,,,,,,,,,,,IMPULSE,,,,,
